id,type,identifier,label,classification,linked_to,joint_committees_labs,altlabel_en,preflabel_en,temporal_id,temporal_end_date,temporal_start_date
org/64,Organization,64,C09,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Regional Policy and Regional Planning,Committee on Regional Policy and Regional Planning,time-period/19840726-19870120,1987-01-20,1984-07-26
org/5543,Organization,5543,CJ09,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5097,LIBE,Joint CONT - LIBE,Joint committee procedure - CONT and LIBE,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5543,Organization,5543,CJ09,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5085,CONT,Joint CONT - LIBE,Joint committee procedure - CONT and LIBE,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5557,Organization,5557,CJ22,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5098,AFCO,Joint JURI - AFCO,Joint committee procedure - JURI and AFCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5557,Organization,5557,CJ22,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5096,JURI,Joint JURI - AFCO,Joint committee procedure - JURI and AFCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5566,Organization,5566,CJ31,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5081,AFET,Joint AFET - DEVE - BUDG,Joint committee procedure - AFET - DEVE - BUDG,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5566,Organization,5566,CJ31,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5082,DEVE,Joint AFET - DEVE - BUDG,Joint committee procedure - AFET - DEVE - BUDG,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5566,Organization,5566,CJ31,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5084,BUDG,Joint AFET - DEVE - BUDG,Joint committee procedure - AFET - DEVE - BUDG,time-period/20190702-20220119,2022-01-19,2019-07-02
org/CJ29,Organization,CJ29,CJ29,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint ECON - JURI,Joint committee procedure - ECON and JURI,,,
org/6400,Organization,6400,CJ29,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6368,JURI,Joint ECON - JURI,Joint committee procedure - ECON and JURI,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6400,Organization,6400,CJ29,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6366,ECON,Joint ECON - JURI,Joint committee procedure - ECON and JURI,time-period/20220120-20240715,2024-07-15,2022-01-20
org/CJ23,Organization,CJ23,CJ23,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint ITRE - CULT,Joint committee procedure - ITRE and CULT,,,
org/CJ14,Organization,CJ14,CJ14,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint ENVI - AGRI,Joint committee procedure - ENVI and AGRI,,,
org/74,Organization,74,C01,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Political Affairs,Political Affairs Committee,time-period/19790719-19840723,1984-07-23,1979-07-19
org/76,Organization,76,C03,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgets,Committee on Budgets,time-period/19790719-19840723,1984-07-23,1979-07-19
org/CJ13,Organization,CJ13,CJ13,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint BUDG - CONT,Joint committee procedure - BUDG and CONT,,,
org/41,Organization,41,C04,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Economic and Monetary Affairs,Committee on Economic and Monetary Affairs and Industrial Policy,time-period/19870121-19890724,1989-07-24,1987-01-21
org/75,Organization,75,C02,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Agriculture,Committee on Agriculture,time-period/19790719-19840723,1984-07-23,1979-07-19
org/CJ10,Organization,CJ10,CJ10,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint ENVI - ITRE,Joint committee procedure - ENVI and ITRE,,,
org/6396,Organization,6396,CJ25,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6351,AGRI,Joint AGRI - FEMM,Joint committee procedure - AGRI and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6396,Organization,6396,CJ25,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6363,FEMM,Joint AGRI - FEMM,Joint committee procedure - AGRI and FEMM,time-period/20220120-20240715,2024-07-15,2022-01-20
org/CJ15,Organization,CJ15,CJ15,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint AFET - BUDG,Joint committee procedure - AFET and BUDG,,,
org/71,Organization,71,C16,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Institutional Affairs,Committee on Institutional Affairs,time-period/19840726-19870120,1987-01-20,1984-07-26
org/73,Organization,73,C18,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Verification of Credentials,Committee on the Verification of Credentials,time-period/19840726-19870120,1987-01-20,1984-07-26
org/CJ17,Organization,CJ17,CJ17,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint LIBE - PETI,Joint committee procedure - LIBE and PETI,,,
org/4928,Organization,4928,CJ20,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3963,AFCO,Joint AFET - AFCO,Procedure with joint meetings - AFET and AFCO,time-period/20151216-20170118,2017-01-18,2015-12-16
org/4928,Organization,4928,CJ20,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3946,AFET,Joint AFET - AFCO,Procedure with joint meetings - AFET and AFCO,time-period/20151216-20170118,2017-01-18,2015-12-16
org/5536,Organization,5536,CJ02,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5099,FEMM,Joint JURI - FEMM,Joint committee procedure - JURI and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5536,Organization,5536,CJ02,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5096,JURI,Joint JURI - FEMM,Joint committee procedure - JURI and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/CJ19,Organization,CJ19,CJ19,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint AFET - DEVE,Joint committee procedure - AFET and DEVE,,,
org/7911,Organization,7911,SEDE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Security and Defence,Committee on Security and Defence,time-period/20250120,,2025-01-20
org/5047,Organization,5047,TAX3,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,"Financial crimes, tax evasion and tax avoidance","Special committee on financial crimes, tax evasion and tax avoidance",time-period/20180301-20190328,2019-03-28,2018-03-01
org/5535,Organization,5535,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5099,FEMM,Joint LIBE - FEMM,Joint committee procedure - LIBE and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5535,Organization,5535,CJ01,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5097,LIBE,Joint LIBE - FEMM,Joint committee procedure - LIBE and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/105,Organization,105,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Civil Liberties and Internal Affairs,Committee on Civil Liberties and Internal Affairs,time-period/19940721-19970115,1997-01-15,1994-07-21
org/72,Organization,72,C17,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Women's Rights,Committee on Women's Rights,time-period/19840726-19870120,1987-01-20,1984-07-26
org/117,Organization,117,AGRI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Agriculture,Committee on Agriculture and Rural Development,time-period/19970116-19990719,1999-07-19,1997-01-16
org/3760,Organization,3760,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Civil Liberties, Justice and Home Affairs","Committee on Civil Liberties, Justice and Home Affairs",time-period/20120119-20140630,2014-06-30,2012-01-19
org/79,Organization,79,C06,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,External Economic Relations,Committee on External Economic Relations,time-period/19790719-19840723,1984-07-23,1979-07-19
org/CJ11,Organization,CJ11,CJ11,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint PECH - FEMM,Joint committee procedure - PECH and FEMM,,,
org/CJ16,Organization,CJ16,CJ16,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint BUDG - ECON,Joint committee procedure - BUDG and ECON,,,
org/6349,Organization,6349,REGI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Regional Development,Committee on Regional Development,time-period/20220120-20240715,2024-07-15,2022-01-20
org/70,Organization,70,C15,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Rules of Procedure and Petitions,Committee on the Rules of Procedure and Petitions,time-period/19840726-19870120,1987-01-20,1984-07-26
org/CJ18,Organization,CJ18,CJ18,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint ITRE - IMCO,Joint committee procedure - ITRE and IMCO,,,
org/CJ12,Organization,CJ12,CJ12,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint ECON - LIBE,Joint committee procedure - ECON and LIBE,,,
org/7961,Organization,7961,CJ59,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6583,PECH,Joint ENVI - PECH,Joint committee procedure - ENVI and PECH,time-period/20250611,,2025-06-11
org/7961,Organization,7961,CJ59,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7913,ENVI,Joint ENVI - PECH,Joint committee procedure - ENVI and PECH,time-period/20250611,,2025-06-11
org/120,Organization,120,RECH,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Research,"Committee on Research, Technological Development and Energy",time-period/19970116-19990719,1999-07-19,1997-01-16
org/JURI,Organization,JURI,JURI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Legal Affairs,Committee on Legal Affairs,,,
org/3958,Organization,3958,AGRI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Agriculture and Rural Development,Committee on Agriculture and Rural Development,time-period/20140701-20170118,2017-01-18,2014-07-01
org/TDIP,Organization,TDIP,TDIP,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Alleged use of European countries by the CIA for the transport and illegal detention of prisoners,Temporary Committee on the alleged use of European countries by the CIA for the transport and illegal detention of prisoners,,,
org/78,Organization,78,C05,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Energy and Research,Committee on Energy and Research,time-period/19790719-19840723,1984-07-23,1979-07-19
org/2348,Organization,2348,INTA,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,International Trade,Committee on International Trade,time-period/20070131-20090713,2009-07-13,2007-01-31
org/107,Organization,107,INST,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Institutional Affairs,Committee on Institutional Affairs,time-period/19940721-19970115,1997-01-15,1994-07-21
org/5546,Organization,5546,CJ12,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5097,LIBE,Joint ECON - LIBE,Joint committee procedure - ECON and LIBE,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5546,Organization,5546,CJ12,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5086,ECON,Joint ECON - LIBE,Joint committee procedure - ECON and LIBE,time-period/20190702-20220119,2022-01-19,2019-07-02
org/1074,Organization,1074,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Citizens' Freedoms and Rights,"Committee on Citizens' Freedoms and Rights, Justice and Home Affairs",time-period/20020115-20040719,2004-07-19,2002-01-15
org/FINP,Organization,FINP,FINP,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Policy challenges and budgetary means of the enlarged Union 2007-2013,Temporary committee on policy challenges and budgetary means of the enlarged Union 2007-2013,,,
org/2350,Organization,2350,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20070131-20090713,2009-07-13,2007-01-31
org/2437,Organization,2437,DROI,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Human Rights,Subcommittee on Human Rights,time-period/20070115-20070130,2007-01-30,2007-01-15
org/13,Organization,13,DEVE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Development and Cooperation,Committee on Development and Cooperation,time-period/19890726-19920114,1992-01-14,1989-07-26
org/38,Organization,38,C01,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Political Affairs,Political Affairs Committee,time-period/19870121-19890724,1989-07-24,1987-01-21
org/7964,Organization,7964,CJ61,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6576,ITRE,Joint SEDE - ENVI - ITRE,Joint committee procedure - SEDE - ENVI - ITRE,time-period/20250625,,2025-06-25
org/7964,Organization,7964,CJ61,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7913,ENVI,Joint SEDE - ENVI - ITRE,Joint committee procedure - SEDE - ENVI - ITRE,time-period/20250625,,2025-06-25
org/7964,Organization,7964,CJ61,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7911,SEDE,Joint SEDE - ENVI - ITRE,Joint committee procedure - SEDE - ENVI - ITRE,time-period/20250625,,2025-06-25
org/1073,Organization,1073,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20020115-20040719,2004-07-19,2002-01-15
org/39,Organization,39,C02,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Agriculture, Fisheries and Rural Development","Committee on Agriculture, Fisheries and Rural Development",time-period/19870121-19890724,1989-07-24,1987-01-21
org/5554,Organization,5554,CJ20,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5098,AFCO,Joint AFET - AFCO,Joint committee procedure - AFET and AFCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5554,Organization,5554,CJ20,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5081,AFET,Joint AFET - AFCO,Joint committee procedure - AFET and AFCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/77,Organization,77,C04,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Economic and Monetary Affairs,Committee on Economic and Monetary Affairs,time-period/19790719-19840723,1984-07-23,1979-07-19
org/2368,Organization,2368,SEDE,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Security and Defence,Subcommittee on Security and Defence,time-period/20070131-20090713,2009-07-13,2007-01-31
org/4977,Organization,4977,DROI,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Human Rights,Subcommittee on Human Rights,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5564,Organization,5564,CJ29,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5096,JURI,Joint ECON - JURI,Joint committee procedure - ECON and JURI,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5564,Organization,5564,CJ29,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5086,ECON,Joint ECON - JURI,Joint committee procedure - ECON and JURI,time-period/20190702-20220119,2022-01-19,2019-07-02
org/2420,Organization,2420,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20070115-20070130,2007-01-30,2007-01-15
org/6996,Organization,6996,CJ41,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6564,INTA,Joint AFET - INTA - AFCO,Joint committee procedure - AFET - INTA - AFCO,time-period/20240716,,2024-07-16
org/6996,Organization,6996,CJ41,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6562,AFET,Joint AFET - INTA - AFCO,Joint committee procedure - AFET - INTA - AFCO,time-period/20240716,,2024-07-16
org/6996,Organization,6996,CJ41,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6587,AFCO,Joint AFET - INTA - AFCO,Joint committee procedure - AFET - INTA - AFCO,time-period/20240716,,2024-07-16
org/2360,Organization,2360,CULT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Culture and Education,Committee on Culture and Education,time-period/20070131-20090713,2009-07-13,2007-01-31
org/3764,Organization,3764,DROI,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Human Rights,Subcommittee on Human Rights,time-period/20120119-20140630,2014-06-30,2012-01-19
org/5000,Organization,5000,CJ14,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4969,AGRI,Joint ENVI - AGRI,Procedure with joint meetings  - ENVI and AGRI,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5000,Organization,5000,CJ14,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4964,ENVI,Joint ENVI - AGRI,Procedure with joint meetings  - ENVI and AGRI,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4999,Organization,4999,CJ15,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4960,BUDG,Joint AFET – BUDG,Procedure with joint meetings - AFET and BUDG,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4999,Organization,4999,CJ15,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4957,AFET,Joint AFET – BUDG,Procedure with joint meetings - AFET and BUDG,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5090,Organization,5090,IMCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Internal Market and Consumer Protection,Committee on the Internal Market and Consumer Protection,time-period/20190702-20220119,2022-01-19,2019-07-02
org/BSE2,Organization,BSE2,BSE2,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Temporary committee (BSE),Temporary committee instructed to monitor the action taken on the recommendations made concerning BSE (bovine spongiform encephalopathy),,,
org/1250,Organization,1250,FEMM,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Women's Rights and Gender Equality,Committee on Women's Rights and Gender Equality,time-period/20040720-20070114,2007-01-14,2004-07-20
org/2856,Organization,2856,AFET,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Foreign Affairs,Committee on Foreign Affairs,time-period/20090714-20120118,2012-01-18,2009-07-14
org/6362,Organization,6362,AFCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Constitutional Affairs,Committee on Constitutional Affairs,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6958,Organization,6958,CJ03,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6585,JURI,Joint JURI - LIBE,Joint committee procedure - JURI and LIBE,time-period/20240716,,2024-07-16
org/6958,Organization,6958,CJ03,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6586,LIBE,Joint JURI - LIBE,Joint committee procedure - JURI and LIBE,time-period/20240716,,2024-07-16
org/3963,Organization,3963,AFCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Constitutional Affairs,Committee on Constitutional Affairs,time-period/20140701-20170118,2017-01-18,2014-07-01
org/6579,Organization,6579,IMCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Internal Market and Consumer Protection,Committee on the Internal Market and Consumer Protection,time-period/20240716,,2024-07-16
org/18,Organization,18,FEMM,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Women's Rights,Committee on Women's Rights,time-period/19890726-19920114,1992-01-14,1989-07-26
org/1086,Organization,1086,FEMM,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Women's Rights, Equal Opportunities",Committee on Women's Rights and Equal Opportunities,time-period/20020115-20040719,2004-07-19,2002-01-15
org/103,Organization,103,JEUN,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Culture, Youth, Education and the Media","Committee on Culture, Youth, Education and the Media",time-period/19940721-19970115,1997-01-15,1994-07-21
org/108,Organization,108,PECH,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Fisheries,Committee on Fisheries,time-period/19940721-19970115,1997-01-15,1994-07-21
org/1248,Organization,1248,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Civil Liberties, Justice and Home Affairs","Committee on Civil Liberties, Justice and Home Affairs",time-period/20040720-20070114,2007-01-14,2004-07-20
